uuid,manufacturer_uuid,material_uuid,model,selling_lot_size,max_retail_price,currency,website,part_number,updated_at,photo_uuid
e1523c0a-6106-4d9d-9264-a0b463a1a3d1,34ded3f1-af56-4e54-9c82-9eee4994d750,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
b0897f29-5bd5-4f1f-8743-624bb8f15a76,34ded3f1-af56-4e54-9c82-9eee4994d750,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
a63c1fbc-8391-46eb-9714-545309bf7117,34ded3f1-af56-4e54-9c82-9eee4994d750,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
5ac09723-b1b5-4e16-80eb-60b46c0aa19f,34ded3f1-af56-4e54-9c82-9eee4994d750,dd33b2a1-6edf-4f18-96d3-26923fc5edf2,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
e3fcc38d-1581-4752-901b-f5b1de64a705,34ded3f1-af56-4e54-9c82-9eee4994d750,dd33b2a1-6edf-4f18-96d3-26923fc5edf2,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
c49714a9-20ad-407b-a564-e72b2367bebb,34ded3f1-af56-4e54-9c82-9eee4994d750,a728b9c0-2edb-4548-8e2d-4abb877877fe,Metal,180,40,INR,,,2025-12-30T03:30:00.000Z,
34bf342d-762b-4ab6-b2d8-34464151065c,34ded3f1-af56-4e54-9c82-9eee4994d750,a728b9c0-2edb-4548-8e2d-4abb877877fe,PVC,90,40,INR,,,2025-12-30T03:30:00.000Z,
533f132d-9854-44b4-97e2-27ae18d63efa,34ded3f1-af56-4e54-9c82-9eee4994d750,ae2c38a4-4bce-47c5-b87b-e8d783c8560d,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
eca4dce7-ae38-4a0b-9796-cb2f6886faed,34ded3f1-af56-4e54-9c82-9eee4994d750,ae2c38a4-4bce-47c5-b87b-e8d783c8560d,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
5a4b9ffa-50f5-4b2a-a791-ecd5f2924462,34ded3f1-af56-4e54-9c82-9eee4994d750,b9a6518a-4902-4759-a268-3d5ef41c54ce,Metal,90,40,INR,,,2025-12-30T03:30:00.000Z,
7de66992-7cfa-4e9d-bba3-cb5fcc90de72,34ded3f1-af56-4e54-9c82-9eee4994d750,b9a6518a-4902-4759-a268-3d5ef41c54ce,PVC,270,40,INR,,,2025-12-30T03:30:00.000Z,
9cf09e6c-18e2-42eb-bfc6-5d0db7f63dba,34ded3f1-af56-4e54-9c82-9eee4994d750,ffa5ce56-a174-4aef-a332-a7bb79d8c82a,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
bf00b54f-f1da-454b-8fb1-3d6b9b14a1de,34ded3f1-af56-4e54-9c82-9eee4994d750,ffa5ce56-a174-4aef-a332-a7bb79d8c82a,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
a504033f-cc69-4495-aeeb-d2206e1f55a5,34ded3f1-af56-4e54-9c82-9eee4994d750,b95a58ea-70e8-4322-ad60-49de8b0c629d,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
08ced052-3a65-4ae6-a07c-0df71538e0a7,34ded3f1-af56-4e54-9c82-9eee4994d750,b95a58ea-70e8-4322-ad60-49de8b0c629d,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
9a4c47bd-38a1-4c00-abab-9cf98aadb261,34ded3f1-af56-4e54-9c82-9eee4994d750,6be9ca63-e4d4-4994-8cd3-f22f24c42271,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
a7efc13c-a82a-4fb6-91d2-a27f10331b5f,34ded3f1-af56-4e54-9c82-9eee4994d750,6be9ca63-e4d4-4994-8cd3-f22f24c42271,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
489148ec-7568-4a7c-b0eb-a570ceb9d632,34ded3f1-af56-4e54-9c82-9eee4994d750,35e63739-77d4-44c5-8b41-9e5621746cd1,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
75c93eb6-aa01-42a2-a54e-39f271e3d4e0,34ded3f1-af56-4e54-9c82-9eee4994d750,35e63739-77d4-44c5-8b41-9e5621746cd1,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
15d16347-2f8d-4433-b777-15db543a1bec,34ded3f1-af56-4e54-9c82-9eee4994d750,46e0d391-be62-4654-add8-c76342c7ad1a,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
3c4cc055-4c73-440b-aa18-509dc4e231f5,34ded3f1-af56-4e54-9c82-9eee4994d750,827e1ae8-21d0-42da-93a4-bdd97007ed18,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
2fbcf6d8-d601-4cae-a688-25604cb832aa,34ded3f1-af56-4e54-9c82-9eee4994d750,827e1ae8-21d0-42da-93a4-bdd97007ed18,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
3425710c-ce62-4a8e-a09b-ea18a7fbcf06,34ded3f1-af56-4e54-9c82-9eee4994d750,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
07019075-9260-4435-b3c3-9b1fe6c7aed7,34ded3f1-af56-4e54-9c82-9eee4994d750,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
75a748e6-1ad5-465f-abbc-825a94ff95f8,34ded3f1-af56-4e54-9c82-9eee4994d750,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
95aabf80-b5d0-4c4e-b7fd-cc91ea2e8da2,34ded3f1-af56-4e54-9c82-9eee4994d750,95122212-988a-4b24-9d08-408029c969cd,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
a278f723-bff2-4591-8a9e-24cbd447a257,34ded3f1-af56-4e54-9c82-9eee4994d750,95122212-988a-4b24-9d08-408029c969cd,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
665ff9aa-aa5e-464c-9eb3-a9eb6ce49f76,34ded3f1-af56-4e54-9c82-9eee4994d750,95122212-988a-4b24-9d08-408029c969cd,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
e5ddc066-a8f8-4280-979d-14b858f85e15,34ded3f1-af56-4e54-9c82-9eee4994d750,7989ab50-0500-4657-9807-2f5085cdac89,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
ce98c445-0247-460d-a0a8-f8b5957daa05,34ded3f1-af56-4e54-9c82-9eee4994d750,7989ab50-0500-4657-9807-2f5085cdac89,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
d0c79470-a9b9-4114-acc2-e3824598bbf3,34ded3f1-af56-4e54-9c82-9eee4994d750,13b04de3-2f6d-4e33-9888-9b09c3f5758f,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
4506d09e-3365-487d-8d7a-d9228fd63259,34ded3f1-af56-4e54-9c82-9eee4994d750,13b04de3-2f6d-4e33-9888-9b09c3f5758f,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
d6f25b65-5bc1-49fe-a5ee-809d08278251,34ded3f1-af56-4e54-9c82-9eee4994d750,88cbe30e-79a5-4645-828a-e93aebfbc56b,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
2d7ad887-4a19-4b69-84aa-ffeee047bdc4,34ded3f1-af56-4e54-9c82-9eee4994d750,88cbe30e-79a5-4645-828a-e93aebfbc56b,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
e579556f-97c4-4c82-99b3-7c687f72adc6,34ded3f1-af56-4e54-9c82-9eee4994d750,9b6baa5f-08f1-46dc-8983-3b9072374f63,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
b5b7cea2-b888-4596-9c12-07088eb8c01d,34ded3f1-af56-4e54-9c82-9eee4994d750,9b6baa5f-08f1-46dc-8983-3b9072374f63,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
5efc54d3-6597-42ad-9599-cc0d42261148,34ded3f1-af56-4e54-9c82-9eee4994d750,87fdb6b2-8f24-4305-b419-af528227c307,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
f4e2429c-945d-478e-ba69-6dd6f83a134f,34ded3f1-af56-4e54-9c82-9eee4994d750,87fdb6b2-8f24-4305-b419-af528227c307,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
dbfdcacb-e855-4508-a25b-dc937e718c2f,34ded3f1-af56-4e54-9c82-9eee4994d750,87fdb6b2-8f24-4305-b419-af528227c307,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
9823980e-3e49-45bc-bc65-839e31e31efa,34ded3f1-af56-4e54-9c82-9eee4994d750,1be03227-6379-4788-a4cf-47a4dd4f862d,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
831e63a9-db73-4405-ae62-6d20282ec34f,34ded3f1-af56-4e54-9c82-9eee4994d750,1be03227-6379-4788-a4cf-47a4dd4f862d,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
fec5a485-567c-42fb-86fb-ba88365dca41,34ded3f1-af56-4e54-9c82-9eee4994d750,1be03227-6379-4788-a4cf-47a4dd4f862d,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
632a2920-27b1-4910-80eb-c6737c0fb452,34ded3f1-af56-4e54-9c82-9eee4994d750,c4e1ec08-5d22-4682-b846-290216d83271,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
16b53a19-ed96-4589-924e-03a2d2e60030,34ded3f1-af56-4e54-9c82-9eee4994d750,c4e1ec08-5d22-4682-b846-290216d83271,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
44d6e580-58c9-4a07-9f89-7e2b3e3b062b,34ded3f1-af56-4e54-9c82-9eee4994d750,c4e1ec08-5d22-4682-b846-290216d83271,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
9fc6618a-f055-4838-96cd-2e375cb3380e,34ded3f1-af56-4e54-9c82-9eee4994d750,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
baaf6c19-ed90-4199-ab1c-60a7c09e70f5,34ded3f1-af56-4e54-9c82-9eee4994d750,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
1db36596-7f9c-4b3c-ba36-23c7684497d5,34ded3f1-af56-4e54-9c82-9eee4994d750,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
aee7965e-ae99-4cbc-9151-409876265418,34ded3f1-af56-4e54-9c82-9eee4994d750,6416016c-8f1c-4ffc-b843-58e4d807462e,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
8e863116-c9ad-4fb7-ae8a-3eb5baefcaea,34ded3f1-af56-4e54-9c82-9eee4994d750,6416016c-8f1c-4ffc-b843-58e4d807462e,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
cbe969b8-76e5-4799-858f-3ac14dac3c55,34ded3f1-af56-4e54-9c82-9eee4994d750,6416016c-8f1c-4ffc-b843-58e4d807462e,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
250c84b4-71fd-451f-9efc-dee61f9b6803,34ded3f1-af56-4e54-9c82-9eee4994d750,57a1c794-fb63-4218-961d-c0b77e6596a9,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
e5474f30-c7e6-4d5e-8462-42db5a82c965,34ded3f1-af56-4e54-9c82-9eee4994d750,57a1c794-fb63-4218-961d-c0b77e6596a9,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
8d06e227-7956-4f2f-a59c-bca9fb4ac4cd,34ded3f1-af56-4e54-9c82-9eee4994d750,57a1c794-fb63-4218-961d-c0b77e6596a9,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
2956dc29-b5b8-4cfb-b26b-5832f3ec8248,34ded3f1-af56-4e54-9c82-9eee4994d750,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,Mosaic,1,40,INR,,,2025-12-30T03:30:00.000Z,
2ce02b87-05b9-41bc-9962-89c097b08ac5,34ded3f1-af56-4e54-9c82-9eee4994d750,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,Mylinc,1,40,INR,,,2025-12-30T03:30:00.000Z,
f5f08b4f-62df-49f9-a494-b5709b213809,34ded3f1-af56-4e54-9c82-9eee4994d750,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,Myrius,1,40,INR,,,2025-12-30T03:30:00.000Z,
43c41a26-ba05-4f6c-999e-5d9cb6ea722b,95331138-71ec-4eec-8d34-cedbe6e9626b,28874bf3-e381-4675-9493-689fd3af09d2,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
8f55612d-caea-4a34-b9a0-b9f78a8a06ee,95331138-71ec-4eec-8d34-cedbe6e9626b,28874bf3-e381-4675-9493-689fd3af09d2,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
bbad743a-3e54-4e2f-98ca-308417225469,95331138-71ec-4eec-8d34-cedbe6e9626b,28874bf3-e381-4675-9493-689fd3af09d2,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
55288ef5-af70-4dfd-9e1f-a9091409eb45,95331138-71ec-4eec-8d34-cedbe6e9626b,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
721705c3-1a8d-4424-a7d0-c65e1cbb982c,95331138-71ec-4eec-8d34-cedbe6e9626b,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
082554e8-4c4f-42b0-842e-645f3e785a97,95331138-71ec-4eec-8d34-cedbe6e9626b,d0c0206e-9ae0-42d3-ae2b-d5ebd25b5bd6,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
82fb1231-8234-4402-8667-ba3ee69d9e88,95331138-71ec-4eec-8d34-cedbe6e9626b,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
9dbc79b6-de93-4a7b-9034-df3332b6b7b4,95331138-71ec-4eec-8d34-cedbe6e9626b,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
0498e0a4-531f-4e36-be37-5b7d57e974c3,95331138-71ec-4eec-8d34-cedbe6e9626b,6fd1301f-6fb6-4c6a-b79e-5241964e99bd,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
a3682ed8-939c-4d82-bb46-740d58290112,95331138-71ec-4eec-8d34-cedbe6e9626b,95122212-988a-4b24-9d08-408029c969cd,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
5fad2952-b9c7-4041-9ffb-40a12bc7b2f6,95331138-71ec-4eec-8d34-cedbe6e9626b,95122212-988a-4b24-9d08-408029c969cd,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
44060e5e-ecd7-4a42-9b1c-ea20336a2fc9,95331138-71ec-4eec-8d34-cedbe6e9626b,95122212-988a-4b24-9d08-408029c969cd,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
f8ccadae-9a27-4dac-b5f4-375a807d282d,95331138-71ec-4eec-8d34-cedbe6e9626b,87fdb6b2-8f24-4305-b419-af528227c307,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
fe6d5516-8c8a-403c-a310-0aa17156a16b,95331138-71ec-4eec-8d34-cedbe6e9626b,87fdb6b2-8f24-4305-b419-af528227c307,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
5c7f560d-437f-46a4-a275-e9a14ab9d365,95331138-71ec-4eec-8d34-cedbe6e9626b,87fdb6b2-8f24-4305-b419-af528227c307,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
c77f8a45-bb40-4a39-9649-136b568c95ae,95331138-71ec-4eec-8d34-cedbe6e9626b,1be03227-6379-4788-a4cf-47a4dd4f862d,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
17c499ac-7d98-4281-8622-6ac5f094cd33,95331138-71ec-4eec-8d34-cedbe6e9626b,1be03227-6379-4788-a4cf-47a4dd4f862d,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
f6342b96-981f-4dfd-bfd0-4ca72ac009a2,95331138-71ec-4eec-8d34-cedbe6e9626b,1be03227-6379-4788-a4cf-47a4dd4f862d,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
24b92fb7-58e4-444c-8919-bb5e808d53bb,95331138-71ec-4eec-8d34-cedbe6e9626b,c4e1ec08-5d22-4682-b846-290216d83271,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
b20f0149-fd43-4bfb-a77e-251946fa1a7d,95331138-71ec-4eec-8d34-cedbe6e9626b,c4e1ec08-5d22-4682-b846-290216d83271,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
1acd4d70-3c51-4dd2-b553-410ff142e45d,95331138-71ec-4eec-8d34-cedbe6e9626b,c4e1ec08-5d22-4682-b846-290216d83271,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
038e4837-75c4-4e0a-b187-31d0c4a64536,95331138-71ec-4eec-8d34-cedbe6e9626b,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
78e5e032-cb69-4aea-ba4e-d9fc69215c8c,95331138-71ec-4eec-8d34-cedbe6e9626b,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
1d1422e9-1e6c-4b12-b7b8-6e4d9a01ddd6,95331138-71ec-4eec-8d34-cedbe6e9626b,2753af18-a5f4-49bd-a45a-af1d15e7c4c8,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
173117e4-25cc-46b6-ab7c-faa1c2d404a2,95331138-71ec-4eec-8d34-cedbe6e9626b,6416016c-8f1c-4ffc-b843-58e4d807462e,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
5292a20a-15d3-4a58-b216-34738ef7dbb7,95331138-71ec-4eec-8d34-cedbe6e9626b,6416016c-8f1c-4ffc-b843-58e4d807462e,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
202f8ccd-6258-45c7-adda-bd8e24a21ca0,95331138-71ec-4eec-8d34-cedbe6e9626b,6416016c-8f1c-4ffc-b843-58e4d807462e,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
c19c3806-d724-4575-86e6-c97721d6ef9a,95331138-71ec-4eec-8d34-cedbe6e9626b,57a1c794-fb63-4218-961d-c0b77e6596a9,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
aad2c158-1d57-46c4-9ac2-1cea13317943,95331138-71ec-4eec-8d34-cedbe6e9626b,57a1c794-fb63-4218-961d-c0b77e6596a9,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
ecdc60de-26c3-48ad-a053-dea96be6bf39,95331138-71ec-4eec-8d34-cedbe6e9626b,57a1c794-fb63-4218-961d-c0b77e6596a9,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
278ef5bc-b7d4-40b8-9115-22828d51ab34,95331138-71ec-4eec-8d34-cedbe6e9626b,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,CUBE,1,40,INR,,,2025-12-30T03:30:00.000Z,
36e414b3-d5ab-4398-888b-485878868930,95331138-71ec-4eec-8d34-cedbe6e9626b,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,SQUARE,1,40,INR,,,2025-12-30T03:30:00.000Z,
2202a076-aef7-4abd-b121-b37cfa7ed211,95331138-71ec-4eec-8d34-cedbe6e9626b,2d7d7e4a-3148-4a00-b3a8-84709d7d45f2,TG9,1,40,INR,,,2025-12-30T03:30:00.000Z,
1539c675-537f-4066-85a9-ecb6fd7f2766,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,e1a071da-3418-48bf-bb6a-7882d2fc6d22,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
33e0f526-759d-4a34-8449-ced197b56f2f,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,e1a071da-3418-48bf-bb6a-7882d2fc6d22,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
662fdc3a-01f5-45ad-bb0a-db93c7cf52ee,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,e709988d-5de7-4963-8a5f-715fdb82493f,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
d5c308d4-a143-4b48-aee4-704927993056,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,e709988d-5de7-4963-8a5f-715fdb82493f,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
d1b94299-a3dc-4191-928e-ec35b3ba1062,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,c5b2239e-f60a-4603-bcc9-f402c027bdaf,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
5016e678-ad4c-4411-ba5b-2a3b9b5ee67d,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,c5b2239e-f60a-4603-bcc9-f402c027bdaf,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
f4060b68-a3b6-4c03-9c7d-e870339b81d1,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,dd33b2a1-6edf-4f18-96d3-26923fc5edf2,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
7b2c94d7-522d-4761-85e8-635e9f53feb2,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,dd33b2a1-6edf-4f18-96d3-26923fc5edf2,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
41bb94b4-d835-4ab8-9858-391043b8f66d,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,a728b9c0-2edb-4548-8e2d-4abb877877fe,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
67da3ab8-1629-4bdd-9193-42dfed0172d5,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,a728b9c0-2edb-4548-8e2d-4abb877877fe,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
3de6ff9d-1fe6-47c5-b8f0-0659e86f3394,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,ae2c38a4-4bce-47c5-b87b-e8d783c8560d,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
14165fcf-f1ee-4b94-a5c2-905d5f741ce8,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,ae2c38a4-4bce-47c5-b87b-e8d783c8560d,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
f515aabc-992e-4e38-a055-b194cebd4b5c,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,b9a6518a-4902-4759-a268-3d5ef41c54ce,Metal,180,40,INR,,,2025-12-30T03:30:00.000Z,
1043f790-66a7-442e-993f-532d288e819e,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,b9a6518a-4902-4759-a268-3d5ef41c54ce,PVC,90,40,INR,,,2025-12-30T03:30:00.000Z,
d487c2aa-f0fb-41ce-8a04-2a0e1ec21923,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,ffa5ce56-a174-4aef-a332-a7bb79d8c82a,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
0cf53d25-33f2-46aa-8828-5f594edf4cb1,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,ffa5ce56-a174-4aef-a332-a7bb79d8c82a,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
2ddef11d-1541-4688-887b-cee938e93a92,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,b95a58ea-70e8-4322-ad60-49de8b0c629d,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
0ab1ec45-41d0-4c3a-b33e-b92be94f586c,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,b95a58ea-70e8-4322-ad60-49de8b0c629d,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
f6eb9288-ed64-4f34-af1c-1438aec78d86,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,6be9ca63-e4d4-4994-8cd3-f22f24c42271,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
06455d9b-6241-48a2-8d9a-d23b756758e7,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,6be9ca63-e4d4-4994-8cd3-f22f24c42271,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
677561d1-0277-4d69-8648-22bfb34724c9,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,35e63739-77d4-44c5-8b41-9e5621746cd1,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
c53f58a1-f75e-40b9-b46f-78e9c5ae0743,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,35e63739-77d4-44c5-8b41-9e5621746cd1,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
4354cda4-7fc3-44db-a687-43fe127c343d,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,46e0d391-be62-4654-add8-c76342c7ad1a,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
7920c717-1869-447a-b21f-e6490c0f37a6,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,46e0d391-be62-4654-add8-c76342c7ad1a,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
717fde31-3af7-4a59-942d-0c48b4a21d20,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,827e1ae8-21d0-42da-93a4-bdd97007ed18,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
177b439c-0d1e-4f4b-a20a-aedf3859cb1f,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,827e1ae8-21d0-42da-93a4-bdd97007ed18,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
8521c650-6073-4502-bbda-0bf4aa98307a,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,7989ab50-0500-4657-9807-2f5085cdac89,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
8c5d7c71-f09a-4399-aae3-f28623a5d8a2,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,7989ab50-0500-4657-9807-2f5085cdac89,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
2a2d0e9c-536f-438c-9305-70769d4924cf,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,13b04de3-2f6d-4e33-9888-9b09c3f5758f,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
9d9e98e5-bc2e-4371-83a5-ddd4e08ea8b2,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,13b04de3-2f6d-4e33-9888-9b09c3f5758f,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
342f11f9-6546-4a11-8f5c-1c797e61e428,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,88cbe30e-79a5-4645-828a-e93aebfbc56b,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
4aca5100-0483-43a4-a83a-0817226f6e2d,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,88cbe30e-79a5-4645-828a-e93aebfbc56b,PVC,1,40,INR,,,2025-12-30T03:30:00.000Z,
5482f587-45d9-4604-abb9-d61668bdafb8,d0c9d0b3-4b70-46f8-b402-a0d1e0ffe619,9b6baa5f-08f1-46dc-8983-3b9072374f63,Metal,1,40,INR,,,2025-12-30T03:30:00.000Z,
